order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,processing_date,shipping_date,delivery_date,total_amount
695,336,2025-03-11 16:59:32,In Transit,Apple Pay,211 Goodman Extensions Apt. 501,Stevenfort,NM,75336,US,2025-03-12 16:59:32,2025-03-13 16:59:32,2025-03-15 16:59:32,179.52
696,336,2025-03-11 16:59:32,Shipped,Apple Pay,211 Goodman Extensions Apt. 501,Stevenfort,NM,75336,US,2025-03-13 16:59:32,2025-03-15 16:59:32,2025-03-19 16:59:32,195.2
697,336,2025-03-11 16:59:32,Shipped,Credit Card,211 Goodman Extensions Apt. 501,Stevenfort,NM,75336,US,2025-03-12 16:59:32,2025-03-17 16:59:32,2025-03-24 16:59:32,166.37
698,336,2025-03-12 16:59:32,Shipped,Google Pay,211 Goodman Extensions Apt. 501,Stevenfort,NM,75336,US,2025-03-12 16:59:32,2025-03-19 16:59:32,2025-03-28 16:59:32,1880.03
699,337,2022-11-17 16:59:32,Delivered,Google Pay,01428 Contreras Ranch,South Ianland,MD,64522,US,2022-11-17 16:59:32,2022-11-21 16:59:32,2022-11-28 16:59:32,779.28
700,338,2024-08-07 16:59:32,Delivered,PayPal,27496 Bailey Shoals Apt. 948,Port Bradley,MI,15569,US,2024-08-07 16:59:32,2024-08-14 16:59:32,2024-08-23 16:59:32,96.63
701,339,2025-02-05 16:59:32,Delivered,PayPal,5875 Jamie Cliff,West Jeanneshire,NV,79047,US,2025-02-07 16:59:32,2025-02-11 16:59:32,2025-02-18 16:59:32,1799.81
702,339,2024-11-05 16:59:32,Delivered,Gift Card,5875 Jamie Cliff,West Jeanneshire,NV,79047,US,2024-11-07 16:59:32,2024-11-09 16:59:32,2024-11-14 16:59:32,232.16
703,339,2025-02-10 16:59:32,Delivered,PayPal,5875 Jamie Cliff,West Jeanneshire,NV,79047,US,2025-02-11 16:59:32,2025-02-14 16:59:32,2025-02-18 16:59:32,452.09
704,339,2024-02-08 16:59:32,Delivered,Google Pay,5875 Jamie Cliff,West Jeanneshire,NV,79047,US,2024-02-09 16:59:32,2024-02-16 16:59:32,2024-02-24 16:59:32,241.72
705,340,2025-03-13 16:59:32,Shipped,Apple Pay,2171 Keith Forks Suite 668,Port Veronica,AR,29077,US,2025-03-13 16:59:32,2025-03-18 16:59:32,2025-03-24 16:59:32,1946.52
706,341,2024-08-18 16:59:32,Delivered,Credit Card,947 Adams Stream,Curryland,HI,89612,US,2024-08-20 16:59:32,2024-08-21 16:59:32,2024-08-25 16:59:32,260.74
707,341,2024-07-30 16:59:32,Delivered,Apple Pay,947 Adams Stream,Curryland,HI,89612,US,2024-07-30 16:59:32,2024-08-06 16:59:32,2024-08-15 16:59:32,471.61
708,341,2024-09-13 16:59:32,Delivered,Google Pay,947 Adams Stream,Curryland,HI,89612,US,2024-09-13 16:59:32,2024-09-18 16:59:32,2024-09-25 16:59:32,833.36
709,342,2024-07-30 16:59:33,Delivered,Credit Card,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2024-08-01 16:59:33,2024-08-06 16:59:33,2024-08-12 16:59:33,277.96
710,342,2025-02-23 16:59:33,Delivered,Google Pay,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2025-02-24 16:59:33,2025-02-27 16:59:33,2025-03-04 16:59:33,64.53
711,342,2024-09-18 16:59:33,Delivered,Credit Card,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2024-09-19 16:59:33,2024-09-24 16:59:33,2024-09-30 16:59:33,474.98
712,342,2025-01-04 16:59:33,Delivered,Apple Pay,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2025-01-06 16:59:33,2025-01-07 16:59:33,2025-01-11 16:59:33,459.63
713,342,2024-03-04 16:59:33,Delivered,PayPal,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2024-03-05 16:59:33,2024-03-10 16:59:33,2024-03-17 16:59:33,420.71
714,342,2024-06-09 16:59:33,Delivered,Credit Card,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2024-06-10 16:59:33,2024-06-12 16:59:33,2024-06-15 16:59:33,101.87
715,342,2024-02-14 16:59:33,Delivered,Apple Pay,6300 Harris Drive Apt. 051,Greenmouth,NY,61098,US,2024-02-16 16:59:33,2024-02-22 16:59:33,2024-03-02 16:59:33,649.38
716,344,2025-03-10 16:59:33,In Transit,Google Pay,36884 Michael Orchard,Lake Derekland,NC,35354,US,2025-03-11 16:59:33,2025-03-13 16:59:33,2025-03-17 16:59:33,685.25
717,345,2025-01-24 16:59:33,Delivered,Credit Card,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2025-01-24 16:59:33,2025-01-25 16:59:33,2025-01-29 16:59:33,442.73
718,345,2025-02-13 16:59:33,Delivered,Apple Pay,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2025-02-15 16:59:33,2025-02-17 16:59:33,2025-02-21 16:59:33,430.48
719,345,2025-03-13 16:59:33,Shipped,Apple Pay,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2025-03-13 16:59:33,2025-03-16 16:59:33,2025-03-20 16:59:33,160.35
720,345,2025-02-03 16:59:33,Delivered,Credit Card,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2025-02-05 16:59:33,2025-02-11 16:59:33,2025-02-20 16:59:33,223.12
721,345,2024-09-28 16:59:33,Delivered,PayPal,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2024-09-30 16:59:33,2024-10-06 16:59:33,2024-10-13 16:59:33,419.32
722,345,2025-02-06 16:59:33,Delivered,Credit Card,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2025-02-07 16:59:33,2025-02-11 16:59:33,2025-02-16 16:59:33,778.86
723,345,2024-11-23 16:59:33,Delivered,PayPal,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2024-11-23 16:59:33,2024-11-29 16:59:33,2024-12-07 16:59:33,647.5
724,345,2024-07-13 16:59:33,Delivered,Gift Card,02282 Laura Knolls Apt. 878,Garciaborough,MI,78964,US,2024-07-15 16:59:33,2024-07-22 16:59:33,2024-07-31 16:59:33,868.62
725,346,2024-01-28 16:59:33,Delivered,Apple Pay,088 Sarah Neck Suite 645,Lake Ericaside,DE,85764,US,2024-01-28 16:59:33,2024-02-02 16:59:33,2024-02-09 16:59:33,373.08
726,347,2024-08-31 16:59:33,Delivered,Apple Pay,465 Sharon Fort Suite 774,Dicksonborough,NJ,76150,US,2024-09-02 16:59:33,2024-09-07 16:59:33,2024-09-14 16:59:33,3142.33
727,348,2025-03-13 16:59:33,Processing,PayPal,94050 Kennedy Terrace,Johnsonfort,VI,84596,US,2025-03-15 16:59:33,2025-03-17 16:59:33,2025-03-22 16:59:33,1449.65
728,349,2024-12-20 16:59:33,Delivered,Google Pay,366 Harris Mill Suite 874,Rebeccastad,NV,15766,US,2024-12-22 16:59:33,2024-12-26 16:59:33,2025-01-02 16:59:33,733.94
729,350,2025-01-12 16:59:33,Delivered,PayPal,212 William Passage Suite 756,Port Mercedesland,OH,99585,US,2025-01-14 16:59:33,2025-01-18 16:59:33,2025-01-23 16:59:33,1606.66
730,350,2024-03-06 16:59:33,Delivered,Gift Card,212 William Passage Suite 756,Port Mercedesland,OH,99585,US,2024-03-07 16:59:33,2024-03-10 16:59:33,2024-03-14 16:59:33,219.13
731,351,2024-11-25 16:59:33,Delivered,Apple Pay,3658 Mitchell Islands,New Jeffreyport,HI,38570,US,2024-11-26 16:59:33,2024-11-27 16:59:33,2024-11-30 16:59:33,493.44
732,351,2024-03-12 16:59:33,Delivered,Credit Card,3658 Mitchell Islands,New Jeffreyport,HI,38570,US,2024-03-14 16:59:33,2024-03-19 16:59:33,2024-03-27 16:59:33,626.12
733,352,2022-09-27 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2022-09-29 16:59:33,2022-10-04 16:59:33,2022-10-12 16:59:33,1621.72
734,352,2023-05-22 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2023-05-23 16:59:33,2023-05-24 16:59:33,2023-05-27 16:59:33,320.86
735,352,2024-05-01 16:59:33,Delivered,Credit Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-05-01 16:59:33,2024-05-06 16:59:33,2024-05-13 16:59:33,677.18
736,352,2024-10-21 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2024-10-23 16:59:33,2024-10-28 16:59:33,2024-11-04 16:59:33,1095.15
737,352,2022-08-25 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2022-08-25 16:59:33,2022-08-28 16:59:33,2022-09-01 16:59:33,239.05
738,352,2023-11-22 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2023-11-24 16:59:33,2023-11-25 16:59:33,2023-11-27 16:59:33,1259.44
739,352,2024-10-06 16:59:33,Delivered,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2024-10-07 16:59:33,2024-10-10 16:59:33,2024-10-16 16:59:33,159.15
740,352,2024-11-04 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2024-11-05 16:59:33,2024-11-09 16:59:33,2024-11-14 16:59:33,415.55
741,352,2024-12-01 16:59:33,Delivered,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2024-12-03 16:59:33,2024-12-06 16:59:33,2024-12-11 16:59:33,973.36
742,352,2022-08-23 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2022-08-25 16:59:33,2022-08-30 16:59:33,2022-09-06 16:59:33,905.64
743,352,2024-10-02 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2024-10-02 16:59:33,2024-10-07 16:59:33,2024-10-13 16:59:33,282.1
744,352,2023-09-25 16:59:33,Delivered,Credit Card,597 Cantu View,New Randyburgh,NY,24867,US,2023-09-25 16:59:33,2023-09-30 16:59:33,2023-10-06 16:59:33,262.44
745,352,2024-01-09 16:59:33,Delivered,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2024-01-09 16:59:33,2024-01-11 16:59:33,2024-01-16 16:59:33,440.41
746,352,2023-07-09 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2023-07-11 16:59:33,2023-07-18 16:59:33,2023-07-26 16:59:33,2180.49
747,352,2022-02-28 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2022-03-02 16:59:33,2022-03-09 16:59:33,2022-03-18 16:59:33,1066.03
748,352,2022-03-17 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2022-03-19 16:59:33,2022-03-23 16:59:33,2022-03-30 16:59:33,330.03
749,352,2024-01-09 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-01-09 16:59:33,2024-01-13 16:59:33,2024-01-18 16:59:33,675.36
750,352,2025-03-10 16:59:33,Shipped,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2025-03-11 16:59:33,2025-03-15 16:59:33,2025-03-21 16:59:33,61.6
751,352,2024-02-12 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-02-13 16:59:33,2024-02-20 16:59:33,2024-03-01 16:59:33,672.12
752,352,2023-05-29 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2023-05-30 16:59:33,2023-06-04 16:59:33,2023-06-12 16:59:33,109.97
753,352,2023-08-10 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2023-08-10 16:59:33,2023-08-15 16:59:33,2023-08-21 16:59:33,1188.6
754,352,2023-03-19 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2023-03-19 16:59:33,2023-03-20 16:59:33,2023-03-24 16:59:33,771.61
755,352,2024-12-11 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-12-12 16:59:33,2024-12-18 16:59:33,2024-12-26 16:59:33,9.36
756,352,2023-03-27 16:59:33,Delivered,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2023-03-28 16:59:33,2023-04-04 16:59:33,2023-04-14 16:59:33,946.16
757,352,2024-11-16 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-11-18 16:59:33,2024-11-23 16:59:33,2024-11-30 16:59:33,443.49
758,352,2022-10-08 16:59:33,Delivered,Credit Card,597 Cantu View,New Randyburgh,NY,24867,US,2022-10-08 16:59:33,2022-10-10 16:59:33,2022-10-13 16:59:33,468.35
759,352,2024-06-01 16:59:33,Delivered,Apple Pay,597 Cantu View,New Randyburgh,NY,24867,US,2024-06-01 16:59:33,2024-06-06 16:59:33,2024-06-14 16:59:33,1080.93
760,352,2022-12-14 16:59:33,Delivered,Credit Card,597 Cantu View,New Randyburgh,NY,24867,US,2022-12-16 16:59:33,2022-12-21 16:59:33,2022-12-27 16:59:33,571.0
761,352,2025-02-24 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2025-02-24 16:59:33,2025-03-01 16:59:33,2025-03-09 16:59:33,1271.75
762,352,2024-03-07 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-03-07 16:59:33,2024-03-08 16:59:33,2024-03-12 16:59:33,1223.97
763,352,2022-12-22 16:59:33,Delivered,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2022-12-23 16:59:33,2022-12-29 16:59:33,2023-01-06 16:59:33,317.14
764,352,2024-10-04 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2024-10-06 16:59:33,2024-10-13 16:59:33,2024-10-22 16:59:33,1794.23
765,352,2022-07-23 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2022-07-25 16:59:33,2022-07-31 16:59:33,2022-08-08 16:59:33,807.87
766,352,2023-04-21 16:59:33,Delivered,Google Pay,597 Cantu View,New Randyburgh,NY,24867,US,2023-04-23 16:59:33,2023-04-29 16:59:33,2023-05-06 16:59:33,107.09
767,352,2023-06-27 16:59:33,Delivered,PayPal,597 Cantu View,New Randyburgh,NY,24867,US,2023-06-28 16:59:33,2023-07-01 16:59:33,2023-07-06 16:59:33,76.05
768,352,2024-05-15 16:59:33,Delivered,Gift Card,597 Cantu View,New Randyburgh,NY,24867,US,2024-05-17 16:59:33,2024-05-23 16:59:33,2024-06-01 16:59:33,687.43
769,353,2024-06-07 16:59:33,Delivered,Credit Card,6609 Sandoval Parks,Sarahtown,WY,99339,US,2024-06-09 16:59:33,2024-06-10 16:59:33,2024-06-13 16:59:33,828.12
770,354,2025-02-19 16:59:33,Delivered,Gift Card,5278 Michael Lights,North Marvin,ME,88412,US,2025-02-19 16:59:33,2025-02-21 16:59:33,2025-02-24 16:59:33,886.27
771,355,2025-03-10 16:59:33,Shipped,Google Pay,75538 Michael Streets Suite 597,South Adrienne,VI,81662,US,2025-03-11 16:59:33,2025-03-16 16:59:33,2025-03-23 16:59:33,2197.25
772,356,2023-12-19 16:59:33,Delivered,PayPal,702 Grimes Pike,Jeffreyshire,FM,73474,US,2023-12-19 16:59:33,2023-12-21 16:59:33,2023-12-26 16:59:33,252.07
773,357,2025-03-13 16:59:33,Processing,Google Pay,8483 Osborne Track,South Scottborough,ND,52230,US,2025-03-15 16:59:33,2025-03-20 16:59:33,2025-03-26 16:59:33,248.09
774,358,2025-01-09 16:59:33,Delivered,Google Pay,0258 Anthony Plains,Lindahaven,NV,20325,US,2025-01-10 16:59:33,2025-01-15 16:59:33,2025-01-22 16:59:33,97.34
775,358,2025-01-03 16:59:33,Delivered,Credit Card,0258 Anthony Plains,Lindahaven,NV,20325,US,2025-01-05 16:59:33,2025-01-12 16:59:33,2025-01-20 16:59:33,3129.21
776,358,2025-03-13 16:59:33,Processing,PayPal,0258 Anthony Plains,Lindahaven,NV,20325,US,2025-03-15 16:59:33,2025-03-22 16:59:33,2025-03-31 16:59:33,920.55
777,358,2024-11-21 16:59:33,Delivered,PayPal,0258 Anthony Plains,Lindahaven,NV,20325,US,2024-11-21 16:59:33,2024-11-25 16:59:33,2024-12-02 16:59:33,52.18
778,358,2024-01-24 16:59:33,Delivered,PayPal,0258 Anthony Plains,Lindahaven,NV,20325,US,2024-01-25 16:59:33,2024-01-29 16:59:33,2024-02-03 16:59:33,1460.91
779,358,2023-12-19 16:59:33,Delivered,PayPal,0258 Anthony Plains,Lindahaven,NV,20325,US,2023-12-21 16:59:33,2023-12-25 16:59:33,2023-12-31 16:59:33,297.12
780,358,2025-01-09 16:59:33,Delivered,Apple Pay,0258 Anthony Plains,Lindahaven,NV,20325,US,2025-01-11 16:59:33,2025-01-12 16:59:33,2025-01-15 16:59:33,467.43
781,358,2023-08-02 16:59:33,Delivered,Apple Pay,0258 Anthony Plains,Lindahaven,NV,20325,US,2023-08-02 16:59:33,2023-08-07 16:59:33,2023-08-14 16:59:33,2231.47
782,358,2024-07-22 16:59:33,Delivered,Credit Card,0258 Anthony Plains,Lindahaven,NV,20325,US,2024-07-24 16:59:33,2024-07-29 16:59:33,2024-08-05 16:59:33,213.7
783,358,2023-09-07 16:59:33,Delivered,Google Pay,0258 Anthony Plains,Lindahaven,NV,20325,US,2023-09-08 16:59:33,2023-09-15 16:59:33,2023-09-25 16:59:33,269.39
784,358,2024-02-26 16:59:33,Delivered,Google Pay,0258 Anthony Plains,Lindahaven,NV,20325,US,2024-02-26 16:59:33,2024-03-01 16:59:33,2024-03-07 16:59:33,2187.53
785,358,2024-02-14 16:59:33,Delivered,PayPal,0258 Anthony Plains,Lindahaven,NV,20325,US,2024-02-16 16:59:33,2024-02-19 16:59:33,2024-02-23 16:59:33,994.19
786,359,2025-01-25 16:59:33,Delivered,PayPal,316 Smith Skyway Apt. 611,Cynthiafurt,NE,12209,US,2025-01-27 16:59:33,2025-02-01 16:59:33,2025-02-08 16:59:33,33.81
787,359,2024-09-09 16:59:33,Delivered,PayPal,316 Smith Skyway Apt. 611,Cynthiafurt,NE,12209,US,2024-09-09 16:59:33,2024-09-11 16:59:33,2024-09-15 16:59:33,2195.06
788,359,2025-03-12 16:59:33,Processing,Gift Card,316 Smith Skyway Apt. 611,Cynthiafurt,NE,12209,US,2025-03-14 16:59:33,2025-03-16 16:59:33,2025-03-21 16:59:33,283.66
789,360,2024-03-04 16:59:33,Delivered,Credit Card,9906 Lawson Inlet,West Samuel,MI,97376,US,2024-03-05 16:59:33,2024-03-11 16:59:33,2024-03-19 16:59:33,1789.7
790,361,2025-01-13 16:59:33,Delivered,PayPal,244 Morales Gateway Apt. 004,Jasonside,AK,36313,US,2025-01-14 16:59:33,2025-01-15 16:59:33,2025-01-17 16:59:33,182.93
791,362,2023-09-25 16:59:33,Delivered,Credit Card,816 Chung Points,East Patriciabury,PR,82644,US,2023-09-25 16:59:33,2023-09-28 16:59:33,2023-10-03 16:59:33,328.85
792,363,2024-12-22 16:59:33,Delivered,Apple Pay,9876 Kayla Estates Suite 794,Ramirezton,OH,08355,US,2024-12-23 16:59:33,2024-12-27 16:59:33,2025-01-01 16:59:33,94.31
793,364,2024-01-30 16:59:33,Delivered,Credit Card,52644 Fleming Parkway Apt. 969,Jessicastad,KS,11813,US,2024-01-30 16:59:33,2024-01-31 16:59:33,2024-02-02 16:59:33,1074.77
794,364,2025-02-12 16:59:33,Delivered,Apple Pay,52644 Fleming Parkway Apt. 969,Jessicastad,KS,11813,US,2025-02-13 16:59:33,2025-02-20 16:59:33,2025-03-01 16:59:33,2596.77
795,366,2025-02-19 16:59:33,Delivered,Credit Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-02-19 16:59:33,2025-02-23 16:59:33,2025-03-01 16:59:33,50.59
796,366,2025-01-14 16:59:33,Delivered,Google Pay,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-01-15 16:59:33,2025-01-17 16:59:33,2025-01-20 16:59:33,697.13
797,366,2024-12-28 16:59:33,Delivered,Google Pay,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-12-29 16:59:33,2025-01-04 16:59:33,2025-01-11 16:59:33,197.69
798,366,2025-01-12 16:59:33,Delivered,PayPal,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-01-13 16:59:33,2025-01-15 16:59:33,2025-01-20 16:59:33,186.49
799,366,2024-09-09 16:59:33,Delivered,Credit Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-09-10 16:59:33,2024-09-12 16:59:33,2024-09-15 16:59:33,286.13
800,366,2025-03-04 16:59:33,In Transit,Gift Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-03-05 16:59:33,2025-03-09 16:59:33,2025-03-14 16:59:33,823.37
801,366,2025-01-11 16:59:33,Delivered,Google Pay,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-01-11 16:59:33,2025-01-12 16:59:33,2025-01-15 16:59:33,177.8
802,366,2024-08-14 16:59:33,Delivered,Apple Pay,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-08-15 16:59:33,2024-08-19 16:59:33,2024-08-24 16:59:33,1188.29
803,366,2025-03-08 16:59:33,In Transit,Credit Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-03-08 16:59:33,2025-03-11 16:59:33,2025-03-16 16:59:33,433.72
804,366,2024-07-07 16:59:33,Delivered,PayPal,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-07-09 16:59:33,2024-07-13 16:59:33,2024-07-19 16:59:33,1235.0
805,366,2024-06-20 16:59:33,Delivered,PayPal,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-06-21 16:59:33,2024-06-28 16:59:33,2024-07-08 16:59:33,294.04
806,366,2025-03-05 16:59:33,In Transit,Gift Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-03-06 16:59:33,2025-03-11 16:59:33,2025-03-18 16:59:33,2312.97
807,366,2025-01-26 16:59:33,Delivered,PayPal,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-01-27 16:59:33,2025-02-01 16:59:33,2025-02-09 16:59:33,649.02
808,366,2025-01-06 16:59:33,Delivered,Credit Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-01-06 16:59:33,2025-01-10 16:59:33,2025-01-15 16:59:33,2728.3
809,366,2024-09-05 16:59:33,Delivered,Gift Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-09-06 16:59:33,2024-09-11 16:59:33,2024-09-17 16:59:33,603.5
810,366,2024-11-04 16:59:33,Delivered,Google Pay,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-11-04 16:59:33,2024-11-05 16:59:33,2024-11-09 16:59:33,277.21
811,366,2024-10-19 16:59:33,Delivered,PayPal,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-10-21 16:59:33,2024-10-27 16:59:33,2024-11-04 16:59:33,581.72
812,366,2024-09-12 16:59:33,Delivered,Gift Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-09-13 16:59:33,2024-09-18 16:59:33,2024-09-26 16:59:33,843.27
813,366,2025-03-01 16:59:33,Delivered,Google Pay,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2025-03-02 16:59:33,2025-03-04 16:59:33,2025-03-07 16:59:33,727.86
814,366,2024-08-16 16:59:33,Delivered,Gift Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-08-16 16:59:33,2024-08-20 16:59:33,2024-08-27 16:59:33,38.83
815,366,2024-09-29 16:59:33,Delivered,Credit Card,2527 Smith Locks Apt. 848,Lake Alexander,GA,62211,US,2024-09-29 16:59:33,2024-10-04 16:59:33,2024-10-11 16:59:33,1239.03
816,367,2023-02-03 16:59:33,Delivered,Google Pay,674 Macias Isle Apt. 946,Bowmanmouth,WV,39065,US,2023-02-03 16:59:33,2023-02-10 16:59:33,2023-02-20 16:59:33,123.93
817,368,2021-09-25 16:59:33,Delivered,Google Pay,66783 Anthony Club Suite 131,Coletown,MA,32394,US,2021-09-27 16:59:33,2021-09-29 16:59:33,2021-10-04 16:59:33,588.22
818,370,2025-03-09 16:59:33,Shipped,Google Pay,46026 Lisa Inlet Suite 892,West Daniel,WY,72624,US,2025-03-10 16:59:33,2025-03-16 16:59:33,2025-03-24 16:59:33,307.64
819,371,2025-03-12 16:59:33,Shipped,Gift Card,970 Taylor Ridges Apt. 099,Dayburgh,VI,55898,US,2025-03-13 16:59:33,2025-03-17 16:59:33,2025-03-24 16:59:33,340.87
820,373,2025-03-09 16:59:33,In Transit,PayPal,81522 Gerald Ports Suite 254,North Kennethbury,OH,90145,US,2025-03-09 16:59:33,2025-03-12 16:59:33,2025-03-18 16:59:33,3880.29
821,374,2024-05-07 16:59:33,Delivered,Credit Card,5550 Decker Junction,New Trevor,AZ,02285,US,2024-05-09 16:59:33,2024-05-12 16:59:33,2024-05-17 16:59:33,23.23
822,374,2025-02-28 16:59:33,In Transit,Credit Card,5550 Decker Junction,New Trevor,AZ,02285,US,2025-03-02 16:59:33,2025-03-07 16:59:33,2025-03-15 16:59:33,1893.12
823,375,2025-03-05 16:59:33,In Transit,Credit Card,56964 Darrell Corner,Richardland,FM,81514,US,2025-03-07 16:59:33,2025-03-09 16:59:33,2025-03-14 16:59:33,338.64
824,376,2025-03-04 16:59:33,In Transit,Gift Card,82310 Thomas Spurs Suite 199,Leslieview,AZ,44337,US,2025-03-04 16:59:33,2025-03-11 16:59:33,2025-03-21 16:59:33,2249.72
825,376,2024-11-23 16:59:33,Delivered,Google Pay,82310 Thomas Spurs Suite 199,Leslieview,AZ,44337,US,2024-11-25 16:59:33,2024-11-26 16:59:33,2024-11-28 16:59:33,420.88
826,377,2023-11-07 16:59:33,Delivered,Credit Card,52413 Edward Ferry Suite 710,Perrychester,AK,22590,US,2023-11-09 16:59:33,2023-11-16 16:59:33,2023-11-24 16:59:33,78.94
827,380,2025-03-13 16:59:33,Processing,Gift Card,81720 Tami Mountains,Howardchester,KS,02102,US,2025-03-15 16:59:33,2025-03-17 16:59:33,2025-03-20 16:59:33,228.68
828,381,2025-02-19 16:59:33,Delivered,PayPal,47546 Thomas Terrace,East Jeremy,MP,08686,US,2025-02-19 16:59:33,2025-02-23 16:59:33,2025-03-02 16:59:33,372.75
829,382,2023-04-10 16:59:33,Delivered,Google Pay,74645 Kathleen Fort,South Karenview,OR,41719,US,2023-04-10 16:59:33,2023-04-14 16:59:33,2023-04-21 16:59:33,2137.88
830,383,2024-05-31 16:59:33,Delivered,Credit Card,6018 Tracey Harbor Apt. 544,Torresfort,IA,31711,US,2024-06-02 16:59:33,2024-06-04 16:59:33,2024-06-07 16:59:33,886.94
831,384,2024-09-23 16:59:33,Delivered,Gift Card,0118 Howell Point,Adamstown,WA,81785,US,2024-09-23 16:59:33,2024-09-26 16:59:33,2024-09-30 16:59:33,150.02
832,385,2025-01-24 16:59:33,Delivered,PayPal,8063 Keith Meadow Apt. 195,Austinfurt,HI,97451,US,2025-01-24 16:59:33,2025-01-28 16:59:33,2025-02-02 16:59:33,931.87
833,385,2024-07-24 16:59:33,Delivered,PayPal,8063 Keith Meadow Apt. 195,Austinfurt,HI,97451,US,2024-07-24 16:59:33,2024-07-31 16:59:33,2024-08-10 16:59:33,40.26
834,386,2024-09-27 16:59:33,Delivered,Credit Card,31256 Jimenez Key,Port Hannahborough,NC,45594,US,2024-09-28 16:59:33,2024-10-01 16:59:33,2024-10-06 16:59:33,281.88
